Reference area,MEASURE,TIME_PERIOD,OBS_VALUE
New Zealand,ULCE,1989-Q2,63.59008
New Zealand,ULCE,1989-Q3,66.31448
New Zealand,ULCE,1989-Q4,64.90323
New Zealand,ULCE,1990-Q1,64.88497
New Zealand,ULCE,1990-Q2,65.48642
New Zealand,ULCE,1990-Q3,67.12868
New Zealand,ULCE,1990-Q4,66.15695
New Zealand,ULCE,1991-Q1,69.27394
New Zealand,ULCE,1991-Q2,69.41653
New Zealand,ULCE,1991-Q3,68.45782
New Zealand,ULCE,1991-Q4,68.38926
New Zealand,ULCE,1992-Q1,68.9418
New Zealand,ULCE,1992-Q2,68.18791
New Zealand,ULCE,1992-Q3,69.77717
New Zealand,ULCE,1992-Q4,70.00523
New Zealand,ULCE,1993-Q1,68.32498
New Zealand,ULCE,1993-Q2,68.1048
New Zealand,ULCE,1993-Q3,67.08422
New Zealand,ULCE,1993-Q4,67.09286
New Zealand,ULCE,1994-Q1,66.63623
New Zealand,ULCE,1994-Q2,67.74831
New Zealand,ULCE,1994-Q3,67.56981
New Zealand,ULCE,1994-Q4,68.65259
New Zealand,ULCE,1995-Q1,68.42278
New Zealand,ULCE,1995-Q2,68.2935
New Zealand,ULCE,1995-Q3,69.95828
New Zealand,ULCE,1995-Q4,70.48753
New Zealand,ULCE,1996-Q1,71.44624
New Zealand,ULCE,1996-Q2,71.07183
New Zealand,ULCE,1996-Q3,71.59514
New Zealand,ULCE,1996-Q4,72.03344
New Zealand,ULCE,1997-Q1,71.86579
New Zealand,ULCE,1997-Q2,71.66477
New Zealand,ULCE,1997-Q3,70.74172
New Zealand,ULCE,1997-Q4,72.28223
New Zealand,ULCE,1998-Q1,72.42165
New Zealand,ULCE,1998-Q2,73.92359
New Zealand,ULCE,1998-Q3,73.85848
New Zealand,ULCE,1998-Q4,72.44816
New Zealand,ULCE,1999-Q1,73.75343
New Zealand,ULCE,1999-Q2,73.0022
New Zealand,ULCE,1999-Q3,72.07584
New Zealand,ULCE,1999-Q4,72.29089
New Zealand,ULCE,2000-Q1,71.3412
New Zealand,ULCE,2000-Q2,73.18301
New Zealand,ULCE,2000-Q3,74.41621
New Zealand,ULCE,2000-Q4,73.87811
New Zealand,ULCE,2001-Q1,74.80773
New Zealand,ULCE,2001-Q2,74.46199
New Zealand,ULCE,2001-Q3,75.38682
New Zealand,ULCE,2001-Q4,75.32553
New Zealand,ULCE,2002-Q1,76.31755
New Zealand,ULCE,2002-Q2,76.8743
New Zealand,ULCE,2002-Q3,76.61642
New Zealand,ULCE,2002-Q4,76.10372
New Zealand,ULCE,2003-Q1,77.24812
New Zealand,ULCE,2003-Q2,77.68509
New Zealand,ULCE,2003-Q3,76.96992
New Zealand,ULCE,2003-Q4,77.9458
New Zealand,ULCE,2004-Q1,76.78091
New Zealand,ULCE,2004-Q2,78.7543
New Zealand,ULCE,2004-Q3,78.84904
New Zealand,ULCE,2004-Q4,80.36836
New Zealand,ULCE,2005-Q1,80.9379
New Zealand,ULCE,2005-Q2,79.90601
New Zealand,ULCE,2005-Q3,80.97183
New Zealand,ULCE,2005-Q4,81.47619
New Zealand,ULCE,2006-Q1,82.71915
New Zealand,ULCE,2006-Q2,83.42186
New Zealand,ULCE,2006-Q3,84.46938
New Zealand,ULCE,2006-Q4,84.50771
New Zealand,ULCE,2007-Q1,84.34945
New Zealand,ULCE,2007-Q2,84.6994
New Zealand,ULCE,2007-Q3,84.81969
New Zealand,ULCE,2007-Q4,86.63607
New Zealand,ULCE,2008-Q1,90.94588
New Zealand,ULCE,2008-Q2,90.9138
New Zealand,ULCE,2008-Q3,91.09243
New Zealand,ULCE,2008-Q4,90.76344
New Zealand,ULCE,2009-Q1,92.09415
New Zealand,ULCE,2009-Q2,89.42554
New Zealand,ULCE,2009-Q3,88.8232
New Zealand,ULCE,2009-Q4,88.62926
New Zealand,ULCE,2010-Q1,87.72304
New Zealand,ULCE,2010-Q2,89.21127
New Zealand,ULCE,2010-Q3,91.52316
New Zealand,ULCE,2010-Q4,93.75237
New Zealand,ULCE,2011-Q1,94.11839
New Zealand,ULCE,2011-Q2,94.50575
New Zealand,ULCE,2011-Q3,93.56036
New Zealand,ULCE,2011-Q4,94.75343
New Zealand,ULCE,2012-Q1,95.40536
New Zealand,ULCE,2012-Q2,96.13733
New Zealand,ULCE,2012-Q3,96.08477
New Zealand,ULCE,2012-Q4,97.99686
New Zealand,ULCE,2013-Q1,96.11127
New Zealand,ULCE,2013-Q2,97.78234
New Zealand,ULCE,2013-Q3,98.81289
New Zealand,ULCE,2013-Q4,98.87409
New Zealand,ULCE,2014-Q1,99.49011
New Zealand,ULCE,2014-Q2,99.02593
New Zealand,ULCE,2014-Q3,100.1064
New Zealand,ULCE,2014-Q4,100.1269
New Zealand,ULCE,2015-Q1,99.92654
New Zealand,ULCE,2015-Q2,99.16306
New Zealand,ULCE,2015-Q3,100.412
New Zealand,ULCE,2015-Q4,100.4985
New Zealand,ULCE,2016-Q1,101.7636
New Zealand,ULCE,2016-Q2,106.5433
New Zealand,ULCE,2016-Q3,106.4388
New Zealand,ULCE,2016-Q4,107.218
New Zealand,ULCE,2017-Q1,107.7917
New Zealand,ULCE,2017-Q2,107.6646
New Zealand,ULCE,2017-Q3,108.5718
New Zealand,ULCE,2017-Q4,109.8548
New Zealand,ULCE,2018-Q1,110.304
New Zealand,ULCE,2018-Q2,109.2336
New Zealand,ULCE,2018-Q3,111.7127
New Zealand,ULCE,2018-Q4,112.2298
New Zealand,ULCE,2019-Q1,112.3959
New Zealand,ULCE,2019-Q2,113.4236
New Zealand,ULCE,2019-Q3,113.7983
New Zealand,ULCE,2019-Q4,114.7647
New Zealand,ULCE,2020-Q1,118.2304
New Zealand,ULCE,2020-Q2,127.3194
New Zealand,ULCE,2020-Q3,115.596
New Zealand,ULCE,2020-Q4,118.7242
New Zealand,ULCE,2021-Q1,119.2525
New Zealand,ULCE,2021-Q2,121.3182
New Zealand,ULCE,2021-Q3,127.9762
New Zealand,ULCE,2021-Q4,127.8317
New Zealand,ULCE,2022-Q1,131.563
New Zealand,ULCE,2022-Q2,129.5879
New Zealand,ULCE,2022-Q3,132.0524
New Zealand,ULCE,2022-Q4,136.9048
New Zealand,ULCE,2023-Q1,140.4468
New Zealand,ULCE,2023-Q2,144.4892
New Zealand,ULCE,2023-Q3,148.4653
New Zealand,ULCE,2023-Q4,149.9186
Israel,LCEMP,1995-Q1,45.45583
Israel,LCEMP,1995-Q2,46.34086
Israel,LCEMP,1995-Q3,47.93831
Israel,LCEMP,1995-Q4,49.00098
Israel,LCEMP,1996-Q1,52.04232
Israel,LCEMP,1996-Q2,53.40213
Israel,LCEMP,1996-Q3,54.3194
Israel,LCEMP,1996-Q4,55.54911
Israel,LCEMP,1997-Q1,56.97779
Israel,LCEMP,1997-Q2,58.26577
Israel,LCEMP,1997-Q3,59.9267
Israel,LCEMP,1997-Q4,60.89016
Israel,LCEMP,1998-Q1,62.25056
Israel,LCEMP,1998-Q2,63.72585
Israel,LCEMP,1998-Q3,63.47736
Israel,LCEMP,1998-Q4,64.99186
Israel,LCEMP,1999-Q1,66.48222
Israel,LCEMP,1999-Q2,67.79107
Israel,LCEMP,1999-Q3,68.33694
Israel,LCEMP,1999-Q4,69.70912
Israel,LCEMP,2000-Q1,70.82723
Israel,LCEMP,2000-Q2,70.10708
Israel,LCEMP,2000-Q3,72.10889
Israel,LCEMP,2000-Q4,75.00579
Israel,LCEMP,2001-Q1,75.4389
Israel,LCEMP,2001-Q2,77.56023
Israel,LCEMP,2001-Q3,74.97321
Israel,LCEMP,2001-Q4,76.21387
Israel,LCEMP,2002-Q1,76.67412
Israel,LCEMP,2002-Q2,77.82726
Israel,LCEMP,2002-Q3,77.22495
Israel,LCEMP,2002-Q4,75.25748
Israel,LCEMP,2003-Q1,75.97488
Israel,LCEMP,2003-Q2,73.81993
Israel,LCEMP,2003-Q3,76.08825
Israel,LCEMP,2003-Q4,75.04255
Israel,LCEMP,2004-Q1,76.51659
Israel,LCEMP,2004-Q2,74.31039
Israel,LCEMP,2004-Q3,73.97749
Israel,LCEMP,2004-Q4,76.39417
Israel,LCEMP,2005-Q1,76.06806
Israel,LCEMP,2005-Q2,76.28226
Israel,LCEMP,2005-Q3,77.38886
Israel,LCEMP,2005-Q4,76.62449
Israel,LCEMP,2006-Q1,79.46048
Israel,LCEMP,2006-Q2,80.1213
Israel,LCEMP,2006-Q3,80.89738
Israel,LCEMP,2006-Q4,81.85134
Israel,LCEMP,2007-Q1,81.62423
Israel,LCEMP,2007-Q2,81.83833
Israel,LCEMP,2007-Q3,81.73974
Israel,LCEMP,2007-Q4,84.78978
Israel,LCEMP,2008-Q1,84.05636
Israel,LCEMP,2008-Q2,84.3641
Israel,LCEMP,2008-Q3,85.43591
Israel,LCEMP,2008-Q4,84.31205
Israel,LCEMP,2009-Q1,82.7089
Israel,LCEMP,2009-Q2,83.78391
Israel,LCEMP,2009-Q3,84.99319
Israel,LCEMP,2009-Q4,85.92578
Israel,LCEMP,2010-Q1,87.42577
Israel,LCEMP,2010-Q2,86.99868
Israel,LCEMP,2010-Q3,87.39469
Israel,LCEMP,2010-Q4,88.72829
Israel,LCEMP,2011-Q1,90.41742
Israel,LCEMP,2011-Q2,90.58031
Israel,LCEMP,2011-Q3,91.09391
Israel,LCEMP,2011-Q4,91.53706
Israel,LCEMP,2012-Q1,92.1788
Israel,LCEMP,2012-Q2,93.06813
Israel,LCEMP,2012-Q3,92.37773
Israel,LCEMP,2012-Q4,93.93421
Israel,LCEMP,2013-Q1,94.17721
Israel,LCEMP,2013-Q2,96.16452
Israel,LCEMP,2013-Q3,95.15148
Israel,LCEMP,2013-Q4,95.38285
Israel,LCEMP,2014-Q1,95.28027
Israel,LCEMP,2014-Q2,96.02298
Israel,LCEMP,2014-Q3,98.03442
Israel,LCEMP,2014-Q4,97.6869
Israel,LCEMP,2015-Q1,98.94771
Israel,LCEMP,2015-Q2,99.42993
Israel,LCEMP,2015-Q3,99.99823
Israel,LCEMP,2015-Q4,101.6241
Israel,LCEMP,2016-Q1,103.0579
Israel,LCEMP,2016-Q2,103.5564
Israel,LCEMP,2016-Q3,105.4133
Israel,LCEMP,2016-Q4,104.0083
Israel,LCEMP,2017-Q1,106.2387
Israel,LCEMP,2017-Q2,106.9373
Israel,LCEMP,2017-Q3,108.0019
Israel,LCEMP,2017-Q4,109.2488
Israel,LCEMP,2018-Q1,110.4662
Israel,LCEMP,2018-Q2,111.9326
Israel,LCEMP,2018-Q3,111.6157
Israel,LCEMP,2018-Q4,115.2943
Israel,LCEMP,2019-Q1,114.394
Israel,LCEMP,2019-Q2,116.003
Israel,LCEMP,2019-Q3,117.376
Israel,LCEMP,2019-Q4,116.8198
Israel,LCEMP,2020-Q1,116.3098
Israel,LCEMP,2020-Q2,112.9381
Israel,LCEMP,2020-Q3,121.54
Israel,LCEMP,2020-Q4,120.556
Israel,LCEMP,2021-Q1,122.8489
Israel,LCEMP,2021-Q2,125.3612
Israel,LCEMP,2021-Q3,126.9177
Israel,LCEMP,2021-Q4,126.4291
Israel,LCEMP,2022-Q1,127.5882
Israel,LCEMP,2022-Q2,129.2971
Israel,LCEMP,2022-Q3,130.8203
Israel,LCEMP,2022-Q4,133.3155
Israel,LCEMP,2023-Q1,134.3714
Israel,LCEMP,2023-Q2,134.4834
Israel,LCEMP,2023-Q3,136.17
Austria,ULCE,1995-Q1,79.53888
Austria,ULCE,1995-Q2,79.4143
Austria,ULCE,1995-Q3,79.33412
Austria,ULCE,1995-Q4,79.11007
Austria,ULCE,1996-Q1,79.39006
Austria,ULCE,1996-Q2,78.80785
Austria,ULCE,1996-Q3,78.85171
Austria,ULCE,1996-Q4,78.94188
Austria,ULCE,1997-Q1,78.69712
Austria,ULCE,1997-Q2,78.8061
Austria,ULCE,1997-Q3,78.31495
Austria,ULCE,1997-Q4,78.28115
Austria,ULCE,1998-Q1,78.54296
Austria,ULCE,1998-Q2,78.4655
Austria,ULCE,1998-Q3,78.59895
Austria,ULCE,1998-Q4,78.88321
Austria,ULCE,1999-Q1,79.22729
Austria,ULCE,1999-Q2,78.70732
Austria,ULCE,1999-Q3,78.06303
Austria,ULCE,1999-Q4,78.52599
Austria,ULCE,2000-Q1,78.54769
Austria,ULCE,2000-Q2,78.39569
Austria,ULCE,2000-Q3,78.48669
Austria,ULCE,2000-Q4,78.14172
Austria,ULCE,2001-Q1,78.11245
Austria,ULCE,2001-Q2,79.70168
Austria,ULCE,2001-Q3,79.44511
Austria,ULCE,2001-Q4,79.55817
Austria,ULCE,2002-Q1,78.87453
Austria,ULCE,2002-Q2,79.3503
Austria,ULCE,2002-Q3,79.17513
Austria,ULCE,2002-Q4,80.06193
Austria,ULCE,2003-Q1,79.78747
Austria,ULCE,2003-Q2,80.35822
Austria,ULCE,2003-Q3,80.67706
Austria,ULCE,2003-Q4,81.07785
Austria,ULCE,2004-Q1,80.72485
Austria,ULCE,2004-Q2,80.60179
Austria,ULCE,2004-Q3,80.22231
Austria,ULCE,2004-Q4,80.66191
Austria,ULCE,2005-Q1,81.05402
Austria,ULCE,2005-Q2,80.96642
Austria,ULCE,2005-Q3,81.47056
Austria,ULCE,2005-Q4,81.73167
Austria,ULCE,2006-Q1,81.90645
Austria,ULCE,2006-Q2,82.56486
Austria,ULCE,2006-Q3,82.44516
Austria,ULCE,2006-Q4,82.57589
Austria,ULCE,2007-Q1,83.01125
Austria,ULCE,2007-Q2,83.02425
Austria,ULCE,2007-Q3,83.76779
Austria,ULCE,2007-Q4,83.78249
Austria,ULCE,2008-Q1,85.60307
Austria,ULCE,2008-Q2,85.20309
Austria,ULCE,2008-Q3,86.22536
Austria,ULCE,2008-Q4,88.50674
Austria,ULCE,2009-Q1,90.75602
Austria,ULCE,2009-Q2,91.11577
Austria,ULCE,2009-Q3,90.58886
Austria,ULCE,2009-Q4,90.51867
Austria,ULCE,2010-Q1,91.3776
Austria,ULCE,2010-Q2,90.9112
Austria,ULCE,2010-Q3,90.56159
Austria,ULCE,2010-Q4,90.47332
Austria,ULCE,2011-Q1,90.45442
Austria,ULCE,2011-Q2,91.19999
Austria,ULCE,2011-Q3,91.44918
Austria,ULCE,2011-Q4,92.3215
Austria,ULCE,2012-Q1,93.22143
Austria,ULCE,2012-Q2,93.67862
Austria,ULCE,2012-Q3,94.39915
Austria,ULCE,2012-Q4,95.06828
Austria,ULCE,2013-Q1,95.45232
Austria,ULCE,2013-Q2,96.43465
Austria,ULCE,2013-Q3,96.86078
Austria,ULCE,2013-Q4,97.1054
Austria,ULCE,2014-Q1,97.68601
Austria,ULCE,2014-Q2,98.01269
Austria,ULCE,2014-Q3,98.70682
Austria,ULCE,2014-Q4,99.37341
Austria,ULCE,2015-Q1,99.23482
Austria,ULCE,2015-Q2,99.84954
Austria,ULCE,2015-Q3,100.0638
Austria,ULCE,2015-Q4,100.8519
Austria,ULCE,2016-Q1,101.2041
Austria,ULCE,2016-Q2,101.6556
Austria,ULCE,2016-Q3,102.0721
Austria,ULCE,2016-Q4,101.8536
Austria,ULCE,2017-Q1,101.7928
Austria,ULCE,2017-Q2,102.3792
Austria,ULCE,2017-Q3,102.8318
Austria,ULCE,2017-Q4,103.5805
Austria,ULCE,2018-Q1,104.0423
Austria,ULCE,2018-Q2,105.2556
Austria,ULCE,2018-Q3,105.8858
Austria,ULCE,2018-Q4,104.8138
Austria,ULCE,2019-Q1,105.6305
Austria,ULCE,2019-Q2,107.173
Austria,ULCE,2019-Q3,107.6445
Austria,ULCE,2019-Q4,109.4824
Austria,ULCE,2020-Q1,111.272
Austria,ULCE,2020-Q2,122.3788
Austria,ULCE,2020-Q3,112.4271
Austria,ULCE,2020-Q4,116.6586
Austria,ULCE,2021-Q1,117.8386
Austria,ULCE,2021-Q2,116.4147
Austria,ULCE,2021-Q3,113.8584
Austria,ULCE,2021-Q4,116.0818
Austria,ULCE,2022-Q1,117.3025
Austria,ULCE,2022-Q2,117.3429
Austria,ULCE,2022-Q3,119.517
Austria,ULCE,2022-Q4,121.5522
Austria,ULCE,2023-Q1,125.5687
Austria,ULCE,2023-Q2,129.2013
Austria,ULCE,2023-Q3,132.1494
Austria,ULCE,2023-Q4,133.889
Denmark,GDPEMP,1991-Q1,3.156822
Denmark,GDPEMP,1991-Q2,-0.01123441
Denmark,GDPEMP,1991-Q3,4.202785
Denmark,GDPEMP,1991-Q4,0.3431123
Denmark,GDPEMP,1992-Q1,2.512164
Denmark,GDPEMP,1992-Q2,1.072695
Denmark,GDPEMP,1992-Q3,3.60506
Denmark,GDPEMP,1992-Q4,5.330627
Denmark,GDPEMP,1993-Q1,1.429106
Denmark,GDPEMP,1993-Q2,2.105436
Denmark,GDPEMP,1993-Q3,-0.2664073
Denmark,GDPEMP,1993-Q4,2.330627
Denmark,GDPEMP,1994-Q1,2.663575
Denmark,GDPEMP,1994-Q2,5.045624
Denmark,GDPEMP,1994-Q3,3.892367
Denmark,GDPEMP,1994-Q4,3.497585
Denmark,GDPEMP,1995-Q1,3.69175
Denmark,GDPEMP,1995-Q2,1.394796
Denmark,GDPEMP,1995-Q3,2.652016
Denmark,GDPEMP,1995-Q4,1.610612
Denmark,GDPEMP,1996-Q1,1.226135
Denmark,GDPEMP,1996-Q2,3.053695
Denmark,GDPEMP,1996-Q3,2.174049
Denmark,GDPEMP,1996-Q4,1.082067
Denmark,GDPEMP,1997-Q1,2.954276
Denmark,GDPEMP,1997-Q2,1.792781
Denmark,GDPEMP,1997-Q3,1.644265
Denmark,GDPEMP,1997-Q4,1.054934
Denmark,GDPEMP,1998-Q1,1.654074
Denmark,GDPEMP,1998-Q2,-0.7080263
Denmark,GDPEMP,1998-Q3,0.9325188
Denmark,GDPEMP,1998-Q4,1.324351
Denmark,GDPEMP,1999-Q1,0.6682957
Denmark,GDPEMP,1999-Q2,2.807841
Denmark,GDPEMP,1999-Q3,1.586603
Denmark,GDPEMP,1999-Q4,3.329149
Denmark,GDPEMP,2000-Q1,2.686156
Denmark,GDPEMP,2000-Q2,3.353114
Denmark,GDPEMP,2000-Q3,3.159801
Denmark,GDPEMP,2000-Q4,2.723945
Denmark,GDPEMP,2001-Q1,0.3733045
Denmark,GDPEMP,2001-Q2,-0.6885895
Denmark,GDPEMP,2001-Q3,0.5453531
Denmark,GDPEMP,2001-Q4,-0.8803807
Denmark,GDPEMP,2002-Q1,1.179017
Denmark,GDPEMP,2002-Q2,0.5333443
Denmark,GDPEMP,2002-Q3,-0.1798574
Denmark,GDPEMP,2002-Q4,0.09284864
Denmark,GDPEMP,2003-Q1,1.008192
Denmark,GDPEMP,2003-Q2,0.7444024
Denmark,GDPEMP,2003-Q3,0.562554
Denmark,GDPEMP,2003-Q4,2.97165
Denmark,GDPEMP,2004-Q1,3.01687
Denmark,GDPEMP,2004-Q2,3.693204
Denmark,GDPEMP,2004-Q3,3.832417
Denmark,GDPEMP,2004-Q4,2.310684
Denmark,GDPEMP,2005-Q1,0.4355512
Denmark,GDPEMP,2005-Q2,1.640493
Denmark,GDPEMP,2005-Q3,1.134109
Denmark,GDPEMP,2005-Q4,0.396813
Denmark,GDPEMP,2006-Q1,1.639293
Denmark,GDPEMP,2006-Q2,2.70185
Denmark,GDPEMP,2006-Q3,1.616529
Denmark,GDPEMP,2006-Q4,0.5388412
Denmark,GDPEMP,2007-Q1,-0.8450591
Denmark,GDPEMP,2007-Q2,-3.620051
Denmark,GDPEMP,2007-Q3,-1.477748
Denmark,GDPEMP,2007-Q4,0.4144583
Denmark,GDPEMP,2008-Q1,0.3305064
Denmark,GDPEMP,2008-Q2,-0.02583811
Denmark,GDPEMP,2008-Q3,-2.062182
Denmark,GDPEMP,2008-Q4,-4.887506
Denmark,GDPEMP,2009-Q1,-3.72381
Denmark,GDPEMP,2009-Q2,-3.456599
Denmark,GDPEMP,2009-Q3,-1.542557
Denmark,GDPEMP,2009-Q4,1.567501
Denmark,GDPEMP,2010-Q1,3.431295
Denmark,GDPEMP,2010-Q2,4.624307
Denmark,GDPEMP,2010-Q3,5.195886
Denmark,GDPEMP,2010-Q4,3.932491
Denmark,GDPEMP,2011-Q1,2.366513
Denmark,GDPEMP,2011-Q2,2.563136
Denmark,GDPEMP,2011-Q3,-0.2290813
Denmark,GDPEMP,2011-Q4,0.8607615
Denmark,GDPEMP,2012-Q1,0.7958369
Denmark,GDPEMP,2012-Q2,0.3568055
Denmark,GDPEMP,2012-Q3,1.845773
Denmark,GDPEMP,2012-Q4,0.7922965
Denmark,GDPEMP,2013-Q1,1.047677
Denmark,GDPEMP,2013-Q2,0.7730069
Denmark,GDPEMP,2013-Q3,0.8846883
Denmark,GDPEMP,2013-Q4,1.084399
Denmark,GDPEMP,2014-Q1,0.4495335
Denmark,GDPEMP,2014-Q2,0.08087758
Denmark,GDPEMP,2014-Q3,1.205573
Denmark,GDPEMP,2014-Q4,1.223287
Denmark,GDPEMP,2015-Q1,1.419156
Denmark,GDPEMP,2015-Q2,1.890429
Denmark,GDPEMP,2015-Q3,0.3624192
Denmark,GDPEMP,2015-Q4,0.154256
Denmark,GDPEMP,2016-Q1,0.6227453
Denmark,GDPEMP,2016-Q2,1.392547
Denmark,GDPEMP,2016-Q3,1.837054
Denmark,GDPEMP,2016-Q4,2.306649
Denmark,GDPEMP,2017-Q1,1.909417
Denmark,GDPEMP,2017-Q2,1.781674
Denmark,GDPEMP,2017-Q3,0.7527565
Denmark,GDPEMP,2017-Q4,0.7907912
Denmark,GDPEMP,2018-Q1,0.6879888
Denmark,GDPEMP,2018-Q2,-0.05404817
Denmark,GDPEMP,2018-Q3,0.7180381
Denmark,GDPEMP,2018-Q4,0.6568658
Denmark,GDPEMP,2019-Q1,-0.2277465
Denmark,GDPEMP,2019-Q2,0.3760225
Denmark,GDPEMP,2019-Q3,0.3426287
Denmark,GDPEMP,2019-Q4,-0.2838902
Denmark,GDPEMP,2020-Q1,-0.7872814
Denmark,GDPEMP,2020-Q2,-4.687688
Denmark,GDPEMP,2020-Q3,-0.6311468
Denmark,GDPEMP,2020-Q4,-0.4963317
Denmark,GDPEMP,2021-Q1,3.048981
Denmark,GDPEMP,2021-Q2,8.083578
Denmark,GDPEMP,2021-Q3,2.803411
Denmark,GDPEMP,2021-Q4,3.751584
Denmark,GDPEMP,2022-Q1,-0.643488
Denmark,GDPEMP,2022-Q2,-1.156901
Denmark,GDPEMP,2022-Q3,-0.3927636
Denmark,GDPEMP,2022-Q4,-1.893059
Denmark,GDPEMP,2023-Q1,0.7191398
Denmark,GDPEMP,2023-Q2,-0.8548939
Denmark,GDPEMP,2023-Q3,-0.6313566
Denmark,GDPEMP,2023-Q4,2.13446
United Kingdom,ULCE,1992-Q2,65.092
United Kingdom,ULCE,1992-Q3,64.63827
United Kingdom,ULCE,1992-Q4,64.44814
United Kingdom,ULCE,1993-Q1,64.0818
United Kingdom,ULCE,1993-Q2,64.40475
United Kingdom,ULCE,1993-Q3,64.46207
United Kingdom,ULCE,1993-Q4,64.78751
United Kingdom,ULCE,1994-Q1,62.52339
United Kingdom,ULCE,1994-Q2,61.64214
United Kingdom,ULCE,1994-Q3,61.9864
United Kingdom,ULCE,1994-Q4,62.203
United Kingdom,ULCE,1995-Q1,62.42412
United Kingdom,ULCE,1995-Q2,62.99454
United Kingdom,ULCE,1995-Q3,62.80866
United Kingdom,ULCE,1995-Q4,63.47831
United Kingdom,ULCE,1996-Q1,63.52623
United Kingdom,ULCE,1996-Q2,64.13141
United Kingdom,ULCE,1996-Q3,64.49878
United Kingdom,ULCE,1996-Q4,64.10253
United Kingdom,ULCE,1997-Q1,64.97581
United Kingdom,ULCE,1997-Q2,65.81045
United Kingdom,ULCE,1997-Q3,66.48152
United Kingdom,ULCE,1997-Q4,65.91904
United Kingdom,ULCE,1998-Q1,65.48156
United Kingdom,ULCE,1998-Q2,66.13492
United Kingdom,ULCE,1998-Q3,66.95118
United Kingdom,ULCE,1998-Q4,66.90932
United Kingdom,ULCE,1999-Q1,68.45007
United Kingdom,ULCE,1999-Q2,69.64311
United Kingdom,ULCE,1999-Q3,69.69849
United Kingdom,ULCE,1999-Q4,69.62443
United Kingdom,ULCE,2000-Q1,69.63472
United Kingdom,ULCE,2000-Q2,70.50425
United Kingdom,ULCE,2000-Q3,71.62588
United Kingdom,ULCE,2000-Q4,72.89957
United Kingdom,ULCE,2001-Q1,74.16125
United Kingdom,ULCE,2001-Q2,73.49807
United Kingdom,ULCE,2001-Q3,73.71721
United Kingdom,ULCE,2001-Q4,74.08655
United Kingdom,ULCE,2002-Q1,74.37641
United Kingdom,ULCE,2002-Q2,74.15065
United Kingdom,ULCE,2002-Q3,74.2848
United Kingdom,ULCE,2002-Q4,74.68922
United Kingdom,ULCE,2003-Q1,75.44611
United Kingdom,ULCE,2003-Q2,75.74014
United Kingdom,ULCE,2003-Q3,77.32099
United Kingdom,ULCE,2003-Q4,77.84852
United Kingdom,ULCE,2004-Q1,79.10184
United Kingdom,ULCE,2004-Q2,79.12201
United Kingdom,ULCE,2004-Q3,80.20966
United Kingdom,ULCE,2004-Q4,81.44895
United Kingdom,ULCE,2005-Q1,82.44697
United Kingdom,ULCE,2005-Q2,81.7772
United Kingdom,ULCE,2005-Q3,82.69173
United Kingdom,ULCE,2005-Q4,82.30048
United Kingdom,ULCE,2006-Q1,84.59406
United Kingdom,ULCE,2006-Q2,84.02748
United Kingdom,ULCE,2006-Q3,85.36752
United Kingdom,ULCE,2006-Q4,87.23164
United Kingdom,ULCE,2007-Q1,88.49417
United Kingdom,ULCE,2007-Q2,88.24364
United Kingdom,ULCE,2007-Q3,89.6646
United Kingdom,ULCE,2007-Q4,89.01717
United Kingdom,ULCE,2008-Q1,90.49006
United Kingdom,ULCE,2008-Q2,89.84716
United Kingdom,ULCE,2008-Q3,90.69955
United Kingdom,ULCE,2008-Q4,92.22625
United Kingdom,ULCE,2009-Q1,92.94115
United Kingdom,ULCE,2009-Q2,94.73183
United Kingdom,ULCE,2009-Q3,94.44714
United Kingdom,ULCE,2009-Q4,95.61134
United Kingdom,ULCE,2010-Q1,95.54964
United Kingdom,ULCE,2010-Q2,94.54253
United Kingdom,ULCE,2010-Q3,95.26409
United Kingdom,ULCE,2010-Q4,95.09538
United Kingdom,ULCE,2011-Q1,97.01191
United Kingdom,ULCE,2011-Q2,96.1343
United Kingdom,ULCE,2011-Q3,95.96391
United Kingdom,ULCE,2011-Q4,96.02117
United Kingdom,ULCE,2012-Q1,96.70589
United Kingdom,ULCE,2012-Q2,97.56596
United Kingdom,ULCE,2012-Q3,96.76479
United Kingdom,ULCE,2012-Q4,97.46239
United Kingdom,ULCE,2013-Q1,97.26566
United Kingdom,ULCE,2013-Q2,99.86265
United Kingdom,ULCE,2013-Q3,99.34899
United Kingdom,ULCE,2013-Q4,100.0599
United Kingdom,ULCE,2014-Q1,100.7585
United Kingdom,ULCE,2014-Q2,99.49197
United Kingdom,ULCE,2014-Q3,98.2367
United Kingdom,ULCE,2014-Q4,98.46412
United Kingdom,ULCE,2015-Q1,99.51116
United Kingdom,ULCE,2015-Q2,99.55919
United Kingdom,ULCE,2015-Q3,100.3224
United Kingdom,ULCE,2015-Q4,100.6072
United Kingdom,ULCE,2016-Q1,101.3836
United Kingdom,ULCE,2016-Q2,102.8569
United Kingdom,ULCE,2016-Q3,103.3446
United Kingdom,ULCE,2016-Q4,102.8196
United Kingdom,ULCE,2017-Q1,103.3803
United Kingdom,ULCE,2017-Q2,104.1216
United Kingdom,ULCE,2017-Q3,103.8636
United Kingdom,ULCE,2017-Q4,103.7486
United Kingdom,ULCE,2018-Q1,105.6419
United Kingdom,ULCE,2018-Q2,105.3261
United Kingdom,ULCE,2018-Q3,106.6193
United Kingdom,ULCE,2018-Q4,108.0229
